NM_SETOR_TEMA;NR_ANO;NM_TECNOLOGIAS;NM_TEC_RESUM;DS_DIFUSAO_TECNOLOGICA_5ANOS;NR_DIFUSAO_TECNOLOGICA_5ANOS_INICIO;NR_DIFUSAO_TECNOLOGICA_5ANOS_FIM;DS_DIFUSAO_TECNOLOGICA_10ANOS;NR_DIFUSAO_TECNOLOGICA_10ANOS_INICIO;NR_DIFUSAO_TECNOLOGICA_10ANOS_FIM;DS_DIFUSAO_TECNOLOGICA_15ANOS;NR_DIFUSAO_TECNOLOGICA_15ANOS_INICIO;NR_DIFUSAO_TECNOLOGICA_15ANOS_FIM;NM_FT_ORGANIZACIONAL;DS_FT_ORGANIZACIONAL;DS_EMP_IMPACTADAS_5ANOS;PC_EMP_IMPACTADAS_5ANOS;DS_EMP_IMPACTADAS_10ANOS;PC_EMP_IMPACTADAS_10ANOS;NM_NV_OCUP;DS_NV_OCUP;DS_DEMANDA_EMP_5ANOS;NR_DEMANDA_EMP_5ANOS;DS_DEMANDA_EMP_10ANOS;NR_DEMANDA_EMP_10ANOS;NM_CONHEC_NV_OCUP;NM_HAB_NV_OCUP;NM_OCUP;NM_ATIV;NM_NOVAS_ATIV;NM_CONHEC;NM_CONHEC_DETALHADOS;NM_NV_CONHEC;NM_HABIL;NM_NV_HABIL;NM_CAPAC;NM_NV_CAPAC;NM_OUTRAS_OCUP;NM_ESTILOS_TRABALHO;CD_CNAE20_DIV;CD_CNAE20_GRUPO;CD_CNAE20_CLASSE;CD_CNAE23_SUBCLASSE
Alimentos e Bebidas;2022;Crescimento do consumo de produtos funcionais: utilização de ingredientes nutracêuticos, probióticos, prebióticos e fibras alimentares que possam beneficiar o microbioma;Consumo de produtos funcionais;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Operador de processamento de bebidas;Identificar os desperdícios gerados na linha de produção, de acordo com a metodologia do Lean Manufacturing;;;Noções de operações unitárias, e instrumentação (tipos de bombas, trocadores de calor, fornos, sensores baseados em IoT, medidores, válvulas, materiais, reatores);;Matemática;;;;;Orientação a resultados (Realização/Esforço);10, 11;;;
Alimentos e Bebidas;2022;Desenvolvimento de alimentos e ingredientes funcionais que auxiliam na regulação do humor (mood foods);Alimentos para regulação do humor;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Operador de processamento de bebidas;Ajustar, de forma rápida, set-up das máquinas e equipamentos automatizados para mudanças na fabricação de novos produtos;;;Noções de técnicas para tratamento de resíduos;;Monitoramento de operações;;;;;Tolerância ao estresse;10, 11;;;
Alimentos e Bebidas;2022;Crescimento do consumo de produtos com teor de açúcar reduzido ou substituídos por edulcorantes;Produtos com baixo açúcar ou edulcorantes;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Operador de processamento de bebidas;Coletar materiais para análise dos parâmetros de processo _x000D__x000D_;;;Noções de segurança do trabalho;;Operação e controle;;;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico em alimentos;Monitorar os fluxos produtivos por meio do acompanhamento do comportamento das variáveis de processo, utilizando dispositivos digitais;;Biologia;"Bioquímica; Microbiologia; Biotecnologia";;Análise de operações;;Expressão oral;;;Atenção aos detalhes;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico em alimentos;Supervisionar os processos de preservação e armazenamento de produtos alimentícios e seus derivados;;Mecânica;"Máquinas, Motores e Equipamentos; Fenômenos de Transporte";;Aprendizagem estratégica;;Compreensão escrita;;;Autocontrole;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico em alimentos;Desenvolver novos produtos e processos baseados nas tendências experimentadas pelo mercado consumidor;;Língua Estrangeira;"Inglês - Leitura; Compreensão e linguagem instrumental";;Ciências;;Criatividade/originalidade;;;Confiabilidade;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico em alimentos;Realizar testes e inspeções de qualidade de matérias-primas alimentícias e produtos derivados;;Produção e Processamento;Operações e Processos Unitários;;Compreensão de leitura;;Discriminação de cores;;;Cooperação;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico em alimentos;Estabelecer planos de controle de qualidade químico, microbiológico e_x000D_sensorial dos produtos finais;;;"Valor Nutricional dos alimentos e bebidas; Técnicas de Controle de Qualidade de alimentos e bebidas; Padrões, Legislação e Fiscalização de Alimentos; Tecnologia de Alimentos e Bebidas; Tecnologia de Alimentos dietéticos e nutricionais; Técnicas de aproveitamento de subprodutos; Instalações Industriais de Produção de alimentos e bebidas; Técnicas para armazenamento/conservação de alimentos;";;Instalação;;Multitarefa;;;Iniciativa;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico em alimentos;Otimizar e implementar novos métodos analíticos de alimentos;;Produção de alimentos;Gerência de Produção;;Manutenção de equipamentos;;Ordenação de informações;;;Integridade;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico em alimentos;Implantar processos de gestão/controle de resíduos de laboratorios e industriais (tratamento e descarte);;Química;"Química Geral; Química Teórica; Química Analítica; Química Orgânica; Química Inorgânica; Físico-química;";;Operação e controle;;Percepção de problemas;;;Orientação Social;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico em alimentos;Identificar novas tecnologias e equipamentos para otimização dos fluxos produtivos e sistemas de controle de qualidade;;;Ferramentas para mensuração da qualidade de Serviços;;Seleção de equipamentos;;Raciocínio numérico;;;Pensamento analítico;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico em alimentos;Implantar os conceitos embalagens inteligentes, biodegradáveis, ativas ou de barreira.;;Meio ambiente;"Química Ambiental; Gestão de Resíduos; Tratamento de Rejeitos e Efluentes.";;Supervisão;;Sensibilidade de paladar;;;Tolerância ao estresse;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico em alimentos;Monitorar/acompanhar as mudanças nas legislações vigentes;;;"Tecnologias emergentes (ex. Filtração por membranas, ultrassom, automação e robótica; conservação por alta pressão; liofilização, secagem por atomização)";;Orientação a serviços;;;;;Liderança;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico em alimentos;Realizar auditorias de qualidade;;Produção de alimentos;Conceitos e aplicações de tecnologias de embalagem (inteligentes, biodegradáveis e de barreira);;;;;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico em alimentos;Atuar como responsáveis técnicos em empresas específicas;;Química;Conceitos e aplicações de aditivos e coadjuvantes de tecnologia;;;;;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico em alimentos;;;;Segurança dos alimentos;;;;;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico em alimentos;;;;Segurança do trabalho;;;;;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;Realizar pesquisas com alto indice de qualificação (para atuação em P,D&I);;;Processos de fabricação de alimentos e bebidas;;Análise de controle de qualidade;;Expressão oral;;;Adaptabilidade / Flexibilidade;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;Identificar os sistemas e equipamentos automatizados mais adequados ao fluxo produtivo;;;Técnicas para aproveitamento de subprodutos;;Comunicação;;Compreensão escrita;;;Autocontrole;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;Implementar projetos de design de alimentos usando impressão 3D;;;Técnicas e ferramentas para armazenamento e conservação de alimentos e bebidas;;Coordenação;;Compreensão oral;;;Confiabilidade;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;Implementar projetos relacionados à entrada da empresa no metaverso;;;Técnicas para avaliação e controle de qualidade de alimentos e bebidas;;Gestão de recursos de pessoal;;Criatividade/originalidade;;;Cooperação;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;Operar sistemas com tecnologias da indústria 4.0 (blockchain, Inteligencial artifical e IIoT);;Química;"Físico-química, bioquímica e microbiologia dos alimentos e das matérias-primas alimentares;";;Gestão do tempo;;Expressão escrita;;;Iniciativa;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;Monitorar indicadores de produção buscando estabelecer cenários de produção.;;;Técnicas de análise sensorial de alimentos e bebidas;;Negociação;;Percepção de problemas;;;Inovação;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;Adequar os fluxos produtivos aos novos produtos (ex. alimentos à base de plantas);;;Instalações industriais de produção de alimentos;;Pensamento crítico;;Raciocínio dedutivo;;;Liderança;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;Desenvolver ingredientes nutracêuticos, probióticos, prebióticos e fibras alimentares;;Legislação e Governo;Padrões, Legislação e Fiscalização de Alimentos;;Resolução de problemas complexos;;Raciocínio indutivo;;;Pensamento analítico;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;Identificar as embalagens mais adequadas às características dos produtos e consumidores finais.;;Engenharia e Tecnologias;Tecnologia das Bebidas;;Solução de problemas;;Velocidade de organização e resposta;;;Tolerância ao estresse;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;Realizar pesquisas sistemáticas de tendências sobre o comportamento de consumo dos clientes finais;;Engenharia e Tecnologias;Tecnologia de Alimentos;;Supervisão;;;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;Monitorar/acompanhar as mudanças nas legislações vigentes;;;Valor Nutritivo de alimentos e bebidas;;;;;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;Realizar auditorias de qualidade;;Engenharia e Tecnologias;"Estudos das Tecnologias emergentes (ex. Filtração por membrana, ultrassom, automação e robótica; conservação por alta pressão; liofilização, secagem por atomização), e definição de parâmetros de processos";;;;;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;Supervisionar e realizar análises de controle de qualidade;;Produção de alimentos;Conceitos e aplicações de tecnologias de embalagem (inteligentes, biodegradáveis e de barreira);;;;;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;Atuar como responsáveis técnicos em empresas específicas;;Química;Conceitos e aplicações de aditivos e coadjuvantes de tecnologia;;;;;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;;;;Segurança do trabalho;;;;;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;;;Meio ambiente;Gestão de resíduos;;;;;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Tecnólogo em alimentos;;;Matemática;"Controle Estatístico de Processos; Matemática Financeira";;;;;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Confeiteiro;Criar formulações e/ou substituir ingredientes nas fichas técnicas de produtos de confeitaria utilizando ingredientes nutracêuticos, probióticos, prebióticos e fibras alimentares.;;;Tecnologia para a fabricação de produtos de confeitaria saudáveis.;;Análise de controle de qualidade;;Compreensão escrita;;;Atenção aos detalhes;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Confeiteiro;Operar a linha de produção de produtos congelados de confeitaria analisando todas as etapas do fluxograma e seus impactos na qualidade do produto final.;;;Tecnologia para a fabricação de produtos de confeitaria congelados.;;Compreensão de leitura;;Criatividade/originalidade;;;Confiabilidade;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Confeiteiro;Aplicar procedimentos operacionais padronizados para cada produto a ser fabricado.;;;Técnicas de controle de qualidade aplicadas à confeitaria.;;Comunicação;;Destreza manual;;;Consciência ambiental;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Confeiteiro;Realizar testes e inspeções dos produtos elaborados para avaliar a qualidade sensorial dos produtos de confeitaria congelados.;;Legislação e Governo;Padrões, Legislação e Fiscalização de Alimentos;;Coordenação;;Percepção de problemas;;;Cooperação;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico de panificação;Supervisionar equipes de trabalho;;Biologia;Microbiologia de alimentos;;Operação e controle;;Sensibilidade de paladar;;;Pensamento analítico;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico de panificação;Propor soluções para problemas de produção e qualidade do produto final, considerando a relação custo x benefício;;;Tecnologia de alimentos dietéticos e nutricionais;;Seleção de equipamentos;;Sensibilidade olfativa;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico de panificação;"Gestão de custos; Gestão da produção; técnicas de precificação";;;Técnicas para aproveitamento de subprodutos;;Solução de problemas;;Velocidade de coordenação manual;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico de panificação;;;;Instalações industriais de produção de alimentos;;Supervisão;;;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Técnico em alimentos;Elaborar estudos e projetos, relativos a instalações industriais, linhas de processamento, equipamentos e processos tecnológicos para a industrialização das matérias-primas alimentícias de origem vegetal e animal;;Serviços;"Gestão de Qualidade e Processos; Gestão de Projetos; Ferramentas de Negociação.";;Análise de controle de qualidade;;Atenção seletiva;;;Adaptabilidade / Flexibilidade;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Confeiteiro;;;;Noções de segurança do trabalho;;;;;;;;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Confeiteiro;Identificar sabores, texturas, odores e cores do produto final e relacionar com os padrões de análise sensorial desejáveis para cada tipo de produto.;;;Noções de tecnologias de embalagem;;Seleção de equipamentos;;;;;Autoconhecimento;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Confeiteiro;Selecionar e utilizar os equipamentos, com distintos graus de complexidade, e utensílios necessários para cada etapa do processo de fabricação dos produtos de confeitaria congelados.;;;Valor Nutritivo de Alimentos;;Gestão do tempo;;Raciocínio dedutivo;;;Iniciativa;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Confeiteiro;Controlar, por meio de monitoramento, a cadeia do frio em todas as etapas do seu processo: armazenamento, descongelamento, finalização, assamento e/ou fritura, embalagem e expedição, de acordo com a ficha técnica do produto e a realidade do processo produtivo.;;;Técnicas de armazenamento e conservação de alimentos;;Julgamento e tomada de decisões;;Sensibilidade de paladar;;;Inovação;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Confeiteiro;Identificar as causas de erros ou falhas no processo que impactaram a qualidade final do produto, propondo e aplicando soluções para melhoria.;;;Técnicas de avaliação e controle de qualidade de alimentos;;Monitoramento de operações;;Sensibilidade olfativa;;;Pensamento analítico;10, 11;;;
Alimentos e Bebidas;2022;;;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;Confeiteiro;;;Biologia;Noções de microbiologia;;;;;;;;10, 11;;;
Celulose e Papel;2021;Utilização de fibras celulósicas em substituição ao plástico.;Fibras celulósicas;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;;0;0;;;;;;;;;;;;;;;Técnico em Celulose e Papel;Executar armazenamento e leitura de dados para planejamento de produção utilizando Big Data;;;Técnicas e ferramentas de liderança;;Análise de sistemas;;Criatividade/originalidade;;;;17;;;
Celulose e Papel;2021;Uso, pelas empresas de celulose e papel, das tecnologias de inteligência artificial para medição e armazenagem de dados e antecipação a quebras de máquinas e equipamentos.;Inteligência artificial na celulose e papel;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;;0;0;;;;;;;;;;;;;;;Técnico em Celulose e Papel;Realizar acompanhamento da manufatura de produtos por sistemas integrados de engenharia;;;Noções de Big data, IIoT, manufatura aditiva, realidade aumentada e virtual, robôs colaborativos e inteligência artificial, sistemas de automação, noções de programação e algoritmos;;Fluência digital;;Percepção de problemas;;;;17;;;
Celulose e Papel;2021;Uso, pelas empresas de celulose e papel, de big data para otimização dos resultados de produção, ações de marketing e otimização das vendas;Big data na otimização;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;;0;0;;;;;;;;;;;;;;;Técnico em Celulose e Papel;Analisar embalagens recicláveis;;Mecânica;Manutenção preditiva de sistemas automatizados;;Pensamento crítico;;Raciocínio dedutivo;;;;17;;;
Celulose e Papel;2021;Uso, pelas empresas de celulose e papel, da Internet Industrial das Coisas (IIoT) para controle da produção;IIoT na produção de celulose;31 a 50% do mercado;31;50;51 a 70% do mercado;51;70;;0;0;;;;;;;;;;;;;;;Técnico em Celulose e Papel;Ministrar treinamentos (ex. treinamento de operadores em simuladores de processo);;Meio ambiente;Tecnologias sustentáveis e novas matérias-primas;;Programação;;Raciocínio indutivo;;;;17;;;
